zipcode,city,county_name,rent_amount
33983,Punta Gorda,Charlotte County,2507.6666666666665
34210,Bradenton,Manatee County,1787.131673881674
27504,Benson,Johnston County,1421.5
28023,China Grove,Rowan County,1400.0
72745,Lowell,Benton County,1874.375
55405,Minneapolis,Hennepin County,1247.00407000407
68508,Lincoln,Lancaster County,770.4861111111112
70070,Luling,Saint Charles Parish,1425.0
19462,Plymouth Meeting,Montgomery County,2044.9444444444448
77713,Beaumont,Jefferson County,1315.25
30517,Braselton,Barrow County,2246.0444444444443
35206,Birmingham,Jefferson County,1070.4444444444446
30273,Rex,Clayton County,1830.8869047619048
53818,Platteville,Grant County,1391.25
32963,Indian River Shores,Indian River County,5620.833333333333
85387,Surprise,Maricopa County,2358.7222222222226
33146,Coral Gables,Miami-Dade County,3316.433333333333
87410,Aztec,San Juan County,1075.0
46807,Fort Wayne,Allen County,915.9166666666666
48201,Detroit,Wayne County,1773.7202380952378
45410,Dayton,Montgomery County,1030.0
33301,Fort Lauderdale,Broward County,2971.8050429352065
33149,Key Biscayne,Miami-Dade County,7414.173789173789
10470,New York,Bronx County,1900.0
37210,Nashville,Davidson County,2138.709090909091
21901,North East,Cecil County,1882.3333333333333
68504,Lincoln,Lancaster County,1121.4652014652013
99701,Fairbanks,Fairbanks North Star Borough,1868.3333333333333
49008,Kalamazoo,Kalamazoo County,1219.4444444444443
40204,Louisville,Jefferson County,1248.2441418230892
75156,Payne Springs,Henderson County,1694.1666666666663
28203,Charlotte,Mecklenburg County,2054.4756703718017
34685,Palm Harbor,Pinellas County,1984.0833333333333
19107,Philadelphia,Philadelphia County,1930.0485106382976
33716,Saint Petersburg,Pinellas County,1786.3731837606838
06831,Greenwich,Fairfield County,4388.75
33412,Palm Beach Gardens,Palm Beach County,2531.944444444445
92866,Orange,Orange County,2581.5
21211,Baltimore,Baltimore City,1760.5833333333333
36106,Montgomery,Montgomery County,1364.1805555555557
36108,Montgomery,Montgomery County,985.0
74106,Tulsa,Tulsa County,1200.8333333333333
94960,San Anselmo,Marin County,4357.5
16127,Grove City,Mercer County,796.6666666666666
33602,Tampa,Hillsborough County,2803.7541940895594
78404,Corpus Christi,Nueces County,1041.6666666666667
80903,Colorado Springs,El Paso County,1490.713309716599
35208,Birmingham,Jefferson County,1028.888888888889
28387,Southern Pines,Moore County,1891.6111111111115
22553,Fredericksburg,Spotsylvania County,1838.3333333333333
94805,Richmond,Contra Costa County,2695.944444444445
60403,Crest Hill,Will County,1445.2555555555557
10538,Larchmont,Westchester County,5997.5
79412,Lubbock,Lubbock County,910.0
46814,Fort Wayne,Allen County,1965.111111111111
44706,Canton,Stark County,1085.0
45067,Trenton,Butler County,1803.888888888889
38107,Memphis,Shelby County,1382.1666666666667
77531,Clute,Brazoria County,963.1666666666666
94612,Oakland,Alameda County,2689.141159188034
92118,Coronado,San Diego County,4795.607059607059
45419,Oakwood,Montgomery County,991.8333333333334
79903,El Paso,El Paso County,1007.5
52807,Davenport,Scott County,730.4444444444445
33706,Saint Pete Beach,Pinellas County,2829.345238095238
80202,Denver,Denver County,2200.679257095673
30354,Atlanta,Fulton County,1636.6666666666667
27249,Gibsonville,Guilford County,1500.0
80018,Aurora,Arapahoe County,2841.6309523809523
15219,Pittsburgh,Allegheny County,1787.3031746031745
77002,Houston,Harris County,1806.211216931217
33896,Davenport,Polk County,1913.4238647343
45220,Cincinnati,Hamilton County,1119.8703703703704
55108,Falcon Heights,Ramsey County,1480.6388888888887
66207,Overland Park,Johnson County,1719.8833333333332
20015,Washington,District of Columbia,2145.0309523809524
50211,Norwalk,Warren County,1311.6666666666667
38112,Memphis,Shelby County,1131.388888888889
74110,Tulsa,Tulsa County,1037.5
61114,Rockford,Winnebago County,1325.0
55107,Saint Paul,Ramsey County,1506.6666666666667
17033,Hershey,Dauphin County,1275.0
32922,Cocoa,Brevard County,1438.571428571429
48202,Detroit,Wayne County,1360.1693121693122
34224,Englewood,Charlotte County,2101.1111111111118
18964,Souderton,Montgomery County,1562.5
33616,Tampa,Hillsborough County,2398.8901098901097
89815,Spring Creek,Elko County,1375.0
59912,Columbia Falls,Flathead County,2291.6666666666665
76164,Fort Worth,Tarrant County,1587.6666666666667
48084,Troy,Oakland County,1651.4583333333333
76707,Waco,McLennan County,1322.611111111111
02188,Weymouth,Norfolk County,2404.948148148148
93923,Carmel-by-the-Sea,Monterey County,3515.0
97232,Portland,Multnomah County,1613.1720904490828
15229,Pittsburgh,Allegheny County,1373.75
34474,Ocala,Marion County,1597.5317460317458
02332,Duxbury,Plymouth County,3225.0
32222,Jacksonville,Duval County,1910.5238095238092
30110,Bremen,Haralson County,1450.0
75203,Dallas,Dallas County,1564.6703296703297
48034,Southfield,Oakland County,1399.375
55344,Eden Prairie,Hennepin County,1616.897619047619
93950,Pacific Grove,Monterey County,2928.833333333333
32534,Pensacola,Escambia County,1778.3071428571427
94542,Hayward,Alameda County,2398.75
48072,Berkley,Oakland County,2028.277777777778
68124,Omaha,Douglas County,1784.5833333333333
21704,Frederick,Frederick County,2724.6
01510,Clinton,Worcester County,1400.0
36527,Spanish Fort,Baldwin County,1640.6793650793652
48030,Hazel Park,Oakland County,1399.4444444444443
33469,Tequesta,Martin County,4703.333333333333
32459,Santa Rosa Beach,Walton County,2011.9134615384617
21205,Baltimore,Baltimore City,1482.638888888889
44103,Cleveland,Cuyahoga County,1030.0
48206,Detroit,Wayne County,1294.4444444444443
78255,San Antonio,Bexar County,2383.4166666666665
19096,Wynnewood,Montgomery County,2597.75
80305,Boulder,Boulder County,2991.0317460317456
02481,Wellesley,Norfolk County,3969.244444444445
89005,Boulder City,Clark County,1630.0
99517,Anchorage,Anchorage Borough,1656.7777777777776
75215,Dallas,Dallas County,1785.187830687831
31220,Macon,Bibb County,1585.75
99037,Spokane Valley,Spokane County,1612.0833333333333
80513,Berthoud,Larimer County,2617.777777777778
55413,Minneapolis,Hennepin County,1720.1381818181817
68503,Lincoln,Lancaster County,1066.25
91502,Burbank,Los Angeles County,2250.833333333333
68131,Omaha,Douglas County,1302.2222222222224
31211,Macon,Bibb County,1248.75
70518,Broussard,Lafayette Parish,1551.6666666666667
33972,Lehigh Acres,Lee County,2225.416666666667
32931,Cocoa Beach,Brevard County,2148.240740740741
48225,Harper Woods,Wayne County,1265.5
21046,Columbia,Howard County,1962.055555555556
36571,Saraland,Mobile County,1513.775
81507,Grand Junction,Mesa County,1900.0
72405,Jonesboro,Craighead County,1547.5
07670,Tenafly,Bergen County,4766.666666666667
35816,Huntsville,Madison County,1053.3333333333333
28791,Hendersonville,Henderson County,1850.0
33004,Dania Beach,Broward County,2397.246212121212
59937,Whitefish,Flathead County,2450.0
21054,Gambrills,Anne Arundel County,2437.305555555556
49660,Manistee,Manistee County,1250.0
30620,Bethlehem,Barrow County,2118.4166666666665
22546,Ruther Glen,Caroline County,1941.6666666666667
33778,Largo,Pinellas County,2180.444444444445
29369,Moore,Spartanburg County,1808.5
29624,Anderson,Anderson County,1025.0
89138,Las Vegas,Clark County,2663.385521885522
34292,Venice,Sarasota County,2676.6111111111118
46408,Gary,Lake County,1230.5555555555554
78751,Austin,Travis County,1914.150980392157
33035,Homestead,Miami-Dade County,2151.08029008029
63074,Saint Ann,Saint Louis County,1144.7777777777776
35094,Leeds,Jefferson County,1787.9166666666667
23605,Newport News,Newport News City,1501.6666666666667
91208,Glendale,Los Angeles County,3051.0
60555,Warrenville,DuPage County,2106.5257936507937
50311,Des Moines,Polk County,957.8412698412698
02189,Weymouth,Norfolk County,2220.25
36054,Millbrook,Elmore County,1319.2444444444443
73142,Oklahoma City,Oklahoma County,1166.0216450216449
37188,White House,Robertson County,1930.0
75057,Lewisville,Denton County,1728.9879084967322
10606,White Plains,Westchester County,2876.095238095238
33765,Clearwater,Pinellas County,1729.3809523809523
97218,Portland,Multnomah County,1866.4722222222224
81003,Pueblo,Pueblo County,1248.7777777777776
22181,Vienna,Fairfax County,2761.8888888888887
94556,Moraga,Contra Costa County,3497.2916666666665
23707,Portsmouth,Portsmouth City,1498.3333333333333
14210,Buffalo,Erie County,1174.1666666666667
03842,Hampton,Rockingham County,2218.809523809524
76301,Wichita Falls,Wichita County,930.8333333333334
44301,Akron,Summit County,1135.0
45223,Cincinnati,Hamilton County,1364.1666666666667
85739,Saddlebrooke,Pinal County,3350.0
03064,Nashua,Hillsborough County,2105.833333333333
77032,Houston,Harris County,1491.3333333333333
31415,Savannah,Chatham County,2445.416666666667
21128,Perry Hall,Baltimore County,1837.9166666666667
64117,Kansas City,Clay County,1136.7083333333333
89143,Las Vegas,Clark County,2061.277777777778
95066,Scotts Valley,Santa Cruz County,3583.333333333333
68507,Lincoln,Lancaster County,1439.638888888889
75209,Dallas,Dallas County,2567.730158730159
20186,Warrenton,Fauquier County,1818.888888888889
43608,Toledo,Lucas County,878.3333333333333
70006,Metairie,Jefferson Parish,1636.111111111111
06517,Hamden,New Haven County,1660.0
45409,Oakwood,Montgomery County,1791.6666666666667
23663,Hampton,Hampton City,1400.0
97408,Eugene,Lane County,1958.5757575757575
73118,Oklahoma City,Oklahoma County,1369.0833333333333
29928,Hilton Head Island,Beaufort County,3192.6388888888887
78248,San Antonio,Bexar County,1322.0126984126985
94705,Berkeley,Alameda County,2814.8888888888887
60601,Chicago,Cook County,2673.0523066926576
34235,Sarasota,Sarasota County,2286.25
75791,Whitehouse,Smith County,1558.3333333333333
33812,Lakeland,Polk County,1921.1666666666667
02141,Cambridge,Middlesex County,3468.3538441692467
15214,Pittsburgh,Allegheny County,1188.0
37218,Nashville,Davidson County,2133.055555555556
78252,San Antonio,Bexar County,1849.6
77078,Houston,Harris County,1474.1666666666667
81520,Clifton,Mesa County,1166.9444444444443
06119,West Hartford,Hartford County,1853.90873015873
30103,Adairsville,Bartow County,1947.5
37416,Chattanooga,Hamilton County,1262.9166666666667
07078,Short Hills,Essex County,5919.666666666667
28134,Pineville,Mecklenburg County,2389.444444444445
16502,Erie,Erie County,1008.888888888889
19003,Ardmore,Montgomery County,2447.1666666666665
33973,Lehigh Acres,Lee County,1899.6666666666667
19809,Wilmington,New Castle County,1606.8055555555557
66219,Lenexa,Johnson County,1577.90873015873
01778,Wayland,Middlesex County,3732.5
32903,,Brevard County,2810.0
33129,Miami,Miami-Dade County,3688.991113053613
75054,Grand Prairie,Tarrant County,2030.5444444444445
81623,Carbondale,Garfield County,6500.0
60173,Schaumburg,Cook County,1949.8192294461644
01730,Bedford,Middlesex County,2850.9166666666665
45229,Cincinnati,Hamilton County,1267.678571428571
13215,Syracuse,Onondaga County,1470.797619047619
07044,Verona,Essex County,2466.6666666666665
11946,Hampton Bays,Suffolk County,3163.25
55436,Edina,Hennepin County,2139.6666666666665
94105,San Francisco,San Francisco County,4058.062230835487
75762,,Smith County,1702.5
63132,Olivette,Saint Louis County,1259.1666666666667
45403,Dayton,Montgomery County,860.0
84059,Vineyard,Utah County,2308.125
77441,,Fort Bend County,2683.333333333333
30317,Atlanta,Dekalb County,2102.6011904761904
38668,Senatobia,Tate County,1225.0
85007,Phoenix,Maricopa County,1505.809523809524
60191,Wood Dale,DuPage County,2200.0
72936,Greenwood,Sebastian County,995.0
01835,Haverhill,Essex County,2166.6666666666665
33483,Delray Beach,Palm Beach County,3490.7380952380954
98101,Seattle,King County,2624.1791235526
22303,Huntington,Fairfax County,2169.599473684211
18036,Coopersburg,Lehigh County,2300.0
15234,Pittsburgh,Allegheny County,1285.8333333333333
33182,Tamiami,Miami-Dade County,3588.0
03045,Goffstown,Hillsborough County,1922.5
75223,Dallas,Dallas County,1567.8333333333333
72117,North Little Rock,Pulaski County,991.6666666666666
02120,Boston,Suffolk County,3592.1428571428573
15226,Pittsburgh,Allegheny County,1197.611111111111
32254,Jacksonville,Duval County,1281.3142857142857
55364,Mound,Hennepin County,1387.5
98446,Clover Creek,Pierce County,2315.2571428571428
34239,Sarasota,Sarasota County,2836.0
43074,Sunbury,Delaware County,1747.3333333333333
60064,North Chicago,Lake County,1595.0
21231,Baltimore,Baltimore City,2306.7568965517244
76022,Bedford,Tarrant County,1671.9305555555557
22301,Alexandria,Alexandria City,2635.9523809523807
55435,Edina,Hennepin County,1959.5384615384617
33708,Saint Petersburg,Pinellas County,2523.8571428571427
54603,La Crosse,La Crosse County,924.1944444444443
60130,Forest Park,Cook County,1485.2083333333333
02458,Newton,Middlesex County,2728.838383838384
33170,Miami,Miami-Dade County,2890.0
35045,Clanton,Chilton County,1215.0
38103,Memphis,Shelby County,1499.812636165577
07204,Roselle Park,Union County,2074.1666666666665
77801,Bryan,Brazos County,1634.1666666666667
91105,Pasadena,Los Angeles County,3359.0
10941,Middletown,Orange County,1985.0
46615,South Bend,Saint Joseph County,1253.222222222222
67209,Wichita,Sedgwick County,1488.3333333333333
77510,Santa Fe,Galveston County,1400.0
98104,Seattle,King County,2050.0723107606173
55077,Inver Grove Heights,Dakota County,1789.0
43125,Groveport,Franklin County,1420.8666666666668
64057,Independence,Jackson County,1607.8055555555557
33190,Cutler Bay,Miami-Dade County,2798.1111111111118
07086,Weehawken,Hudson County,3641.232600732601
10528,Harrison,Westchester County,3915.0
33330,Southwest Ranches,Broward County,3769.0
34475,Ocala,Marion County,1199.0
87501,Santa Fe,Santa Fe County,2268.301587301587
73106,Oklahoma City,Oklahoma County,1409.219841269841
66205,Roeland Park,Johnson County,2051.833333333333
59401,Great Falls,Cascade County,859.9583333333334
65806,Springfield,Greene County,975.5
32908,Palm Bay,Brevard County,2022.555555555556
99201,Spokane,Spokane County,1270.6057422969186
12528,Highland,Ulster County,1430.0
22044,Falls Church,Fairfax County,1970.4285714285716
61866,Rantoul,Champaign County,782.5
75707,Tyler,Smith County,1966.25
75454,Melissa,Collin County,2437.3888888888887
33132,Miami,Miami-Dade County,3270.0553800519097
47807,Terre Haute,Vigo County,806.75
14610,Rochester,Monroe County,1862.7777777777776
10924,Goshen,Orange County,2795.0
28801,Asheville,Buncombe County,1844.2666666666669
77591,Texas City,Galveston County,1729.5
97210,Portland,Multnomah County,1830.8613882532416
97113,Cornelius,Washington County,2233.75
85305,Glendale,Maricopa County,1894.8356676003732
70130,New Orleans,Orleans Parish,1798.5539215686274
28711,Black Mountain,Buncombe County,1687.5
15061,Monaca,Beaver County,1112.5
77701,Beaumont,Jefferson County,832.8333333333333
63134,Berkeley,Saint Louis County,1201.690476190476
95817,Sacramento,Sacramento County,1983.484126984127
33332,Weston,Broward County,5083.333333333333
76309,Wichita Falls,Wichita County,1120.8333333333337
98390,Sumner,Pierce County,1927.463492063492
73068,Noble,Cleveland County,950.0
80246,Denver,Denver County,1667.1411965811967
33592,Thonotosassa,Hillsborough County,999.0
23221,Richmond,Richmond City,1606.2962962962963
98848,Quincy,Grant County,1600.0
28202,Charlotte,Mecklenburg County,2026.184421182266
90305,Inglewood,Los Angeles County,2693.1666666666665
45249,Sixteen Mile Stand,Hamilton County,1556.8333333333333
08805,Bound Brook,Somerset County,1891.1666666666667
38120,Memphis,Shelby County,1688.4444444444443
95030,Los Gatos,Santa Clara County,3499.1666666666665
95130,San Jose,Santa Clara County,4043.055555555556
32176,Ormond Beach,Volusia County,2193.5
32801,Orlando,Orange County,1990.4726107226104
15218,Pittsburgh,Allegheny County,1030.2777777777776
64079,Platte City,Platte County,1400.0
66103,Kansas City,Wyandotte County,1177.4646464646466
35217,Tarrant,Jefferson County,971.6666666666666
60026,Glenview,Cook County,2883.0
33815,Lakeland,Polk County,1565.4444444444443
78726,Austin,Travis County,1638.892857142857
78645,Lago Vista,Travis County,2243.6111111111118
60458,Justice,Cook County,1526.138888888889
94904,Kentfield,Marin County,3391.6666666666665
44904,Lexington,Richland County,1974.0
