unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,bbl,vehicle_type,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location
59690923,2023-12-10T01:08:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:08:27.000,0 Unspecified,Unspecified,1009362,258371,PHONE,Unspecified,Unspecified,40.87580732573945,-73.90919529959876,"{'latitude': '40.87580732573945', 'longitude': '-73.90919529959876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272,48,4,39,33,33,,,,,,,,,,,
59695085,2023-12-10T01:08:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,196574,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59687047,2023-12-10T01:08:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:16:22.000,0 Unspecified,Unspecified,984477,179832,MOBILE,Unspecified,Unspecified,40.660274005165434,-73.99918182292797,"{'latitude': '40.660274005165434', 'longitude': '-73.99918182292797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,45,,,2023-12-10T01:16:19.000,,,,,,,,
59688175,2023-12-10T01:08:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:16:17.000,0 Unspecified,Unspecified,984477,179832,MOBILE,Unspecified,Unspecified,40.660274005165434,-73.99918182292797,"{'latitude': '40.660274005165434', 'longitude': '-73.99918182292797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,45,,,2023-12-10T01:16:14.000,,,,,,,,
59689286,2023-12-10T01:08:40.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:34:28.000,0 Unspecified,Unspecified,,222544,PHONE,Unspecified,Unspecified,,,,,,,,,,,,2023-12-10T01:34:24.000,,,,,,,,
59689304,2023-12-10T01:08:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:15:32.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:15:29.000,,,,,,,,
59689881,2023-12-10T01:08:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2023-12-10T01:37:08.000,0 Unspecified,Unspecified,978712,170515,PHONE,Unspecified,Unspecified,40.6346991276176,-74.01995298758571,"{'latitude': '40.6346991276176', 'longitude': '-74.01995298758571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,10,2,44,41,41,,,,,,,,,,,
59688381,2023-12-10T01:08:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:24:50.000,0 Unspecified,Unspecified,,197647,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,2023-12-10T01:24:46.000,,,,,,,,
59690434,2023-12-10T01:08:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:10:51.000,0 Unspecified,Unspecified,924440,139370,MOBILE,Unspecified,Unspecified,40.54901241753484,-74.21521470244296,"{'latitude': '40.54901241753484', 'longitude': '-74.21521470244296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10696,15,1,9,77,77,,,2023-12-10T01:10:48.000,,,,,,,,
59687727,2023-12-10T01:08:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:06:36.000,0 Unspecified,Unspecified,,212821,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59691362,2023-12-10T01:07:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:15:10.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:15:08.000,,,,,,,,
59687632,2023-12-10T01:07:51.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59691955,2023-12-10T01:07:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,,251562,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,,,,
59688270,2023-12-10T01:07:46.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:14:50.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:14:47.000,,,,,,,,
59693234,2023-12-10T01:07:34.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:27:52.000,0 Unspecified,Unspecified,984183,175181,MOBILE,Unspecified,Unspecified,40.647508028258905,-74.00024144218175,"{'latitude': '40.647508028258905', 'longitude': '-74.00024144218175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45,45,,,2023-12-10T01:27:48.000,,,,,,,,
59691846,2023-12-10T01:07:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,In Progress,,,0 Unspecified,Unspecified,998872,154962,MOBILE,Unspecified,Unspecified,40.59199902228335,-73.94735174457334,"{'latitude': '40.59199902228335', 'longitude': '-73.94735174457334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826,32,2,15,36,36,,,,,,,,,,,
59690344,2023-12-10T01:07:24.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-10T01:15:24.000,0 Unspecified,Unspecified,1001578,244840,ONLINE,Unspecified,Unspecified,40.838687506036806,-73.93737711982628,"{'latitude': '40.838687506036806', 'longitude': '-73.93737711982628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,39,21,21,,,2023-12-10T01:15:17.000,,,,,,,,
59687329,2023-12-10T01:07:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:27:33.000,0 Unspecified,Unspecified,,255398,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,2023-12-10T01:27:31.000,,,,,,,,
59688815,2023-12-10T01:07:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T01:52:27.000,0 Unspecified,Unspecified,1011591,252377,PHONE,Unspecified,Unspecified,40.859349007405164,-73.90115972414316,"{'latitude': '40.859349007405164', 'longitude': '-73.90115972414316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,6,5,29,29,29,,,,,,,,,,,
59691375,2023-12-10T01:07:01.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:13:55.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:13:51.000,,,,,,,,
59688271,2023-12-10T01:06:57.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:14:32.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:14:29.000,,,,,,,,
59690920,2023-12-10T01:06:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:53:01.000,0 Unspecified,Unspecified,1000747,162949,ONLINE,Unspecified,Unspecified,40.61391841586793,-73.94058107812302,"{'latitude': '40.61391841586793', 'longitude': '-73.94058107812302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13825,5,2,8,38,38,,,,,,,,,,,
59688800,2023-12-10T01:06:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,,0 Unspecified,Unspecified,1028592,187476,ONLINE,Unspecified,Unspecified,40.681144013493146,-73.84012783357345,"{'latitude': '40.681144013493146', 'longitude': '-73.84012783357345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24013,62,3,41,64,64,,,,,,,,,,,
59693227,2023-12-10T01:06:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:13:56.000,0 Unspecified,Unspecified,1011062,221847,PHONE,Unspecified,Unspecified,40.77555441084318,-73.90319407843873,"{'latitude': '40.77555441084318', 'longitude': '-73.90319407843873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862,39,3,4,72,72,,,2023-12-10T01:13:53.000,,,,,,,,
59689874,2023-12-10T01:06:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,In Progress,,2023-12-10T01:51:05.000,0 Unspecified,Unspecified,1042136,185477,ONLINE,Unspecified,Unspecified,40.67557901673232,-73.79131316513228,"{'latitude': '40.67557901673232', 'longitude': '-73.79131316513228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24671,41,3,46,71,71,,,,,,,,,,,
59694938,2023-12-10T01:06:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T01:44:54.000,0 Unspecified,Unspecified,985178,217544,MOBILE,Unspecified,Unspecified,40.76378441109588,-73.9966500074098,"{'latitude': '40.76378441109588', 'longitude': '-73.9966500074098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13094,12,4,10,10,10,,,,,,,,,,,
59689803,2023-12-10T01:06:18.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,,,,,,,,In Progress,,2023-12-10T02:20:25.000,0 Unspecified,Unspecified,997571,203899,PHONE,Unspecified,Unspecified,40.726322321776685,-73.95193947464278,"{'latitude': '40.726322321776685', 'longitude': '-73.95193947464278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18182,36,2,38,57,57,,,,,,,,,,,
59693447,2023-12-10T01:06:16.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:13:02.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:12:59.000,,,,,,,,
59692488,2023-12-10T01:06:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:12:45.000,0 Unspecified,Unspecified,990700,225795,ONLINE,Unspecified,Unspecified,40.786428935349804,-73.97670818825235,"{'latitude': '40.786428935349804', 'longitude': '-73.97670818825235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,12,12,,,2023-12-10T01:12:42.000,,,,,,,,
59692895,2023-12-10T01:06:06.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,,,In Progress,,2023-12-10T02:06:37.000,0 Unspecified,Unspecified,994953,180133,ONLINE,Unspecified,Unspecified,40.661093717895056,-73.9614226559795,"{'latitude': '40.661093717895056', 'longitude': '-73.9614226559795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,44,,,,,,,,,,,
59692982,2023-12-10T01:05:59.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,,,,,,,,In Progress,,,0 Unspecified,Unspecified,990121,225998,ONLINE,Unspecified,Unspecified,40.78698651966059,-73.97879885710113,"{'latitude': '40.78698651966059', 'longitude': '-73.97879885710113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,12,12,,,,,,,,,,,
59689305,2023-12-10T01:05:51.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-10T01:19:11.000,0 Unspecified,Unspecified,997687,226133,ONLINE,Unspecified,Unspecified,40.787348793723034,-73.95147652546177,"{'latitude': '40.787348793723034', 'longitude': '-73.95147652546177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,1,14,14,,,2023-12-10T01:19:07.000,,,,,,,,
59692909,2023-12-10T01:05:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,In Progress,,2023-12-10T01:59:26.000,0 Unspecified,Unspecified,997982,184532,ONLINE,Unspecified,Unspecified,40.67316381245386,-73.95049612542365,"{'latitude': '40.67316381245386', 'longitude': '-73.95049612542365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,16,2,49,49,49,,,,,,,,,,,
59694514,2023-12-10T01:05:35.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,,,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-12-10T01:11:45.000,0 Unspecified,Unspecified,1019673,209729,ONLINE,Unspecified,Unspecified,40.742263323343536,-73.87216756675477,"{'latitude': '40.742263323343536', 'longitude': '-73.87216756675477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,2023-12-10T01:11:39.000,,,,,,,,
59695078,2023-12-10T01:05:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,,,,,,,,In Progress,,2023-12-10T02:01:13.000,0 Unspecified,Unspecified,991249,202997,MOBILE,Unspecified,Unspecified,40.723853812141066,-73.97474940730739,"{'latitude': '40.723853812141066', 'longitude': '-73.97474940730739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,5,,,,,,,,,,,
59691464,2023-12-10T01:05:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-10T01:26:10.000,0 Unspecified,Unspecified,997508,160006,ONLINE,Unspecified,Unspecified,40.605845924848644,-73.95225308891735,"{'latitude': '40.605845924848644', 'longitude': '-73.95225308891735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,15,36,36,,,2023-12-10T01:26:07.000,,,,,,,,
